trade_date,gross,net,turnover,lev_overlay,eq_gross,eq_net
2024-06-06,0.02527175536842105,0.02477175536842105,1.0,1.0,1.025271755368421,1.024771755368421
2024-06-07,0.027234037142857142,0.02709118,0.2857142857142857,1.0,1.053194044435647,1.0525340314520228
2024-06-11,0.011419974399999998,0.01138783154285714,0.06428571428571428,1.0,1.0652214934613347,1.0645201116953227
2024-06-12,-0.019148555323529413,-0.01916620238235294,0.035294117647058865,1.0,1.0448240407619775,1.0441173037944853
2024-06-13,-0.0011701239795918368,-0.0012112404261704682,0.08223289315726293,1.0,1.0436014670974278,1.0428526267064653
2024-06-14,-0.010377244985590778,-0.010403740309945304,0.05299064870905132,1.0,1.032771759006036,1.0320030587966669
2024-06-17,0.005644853229757086,0.00561622000570827,0.05726644809763268,1.0,1.038601604005463,1.0377990150214327
2024-06-18,-0.0038492757302762736,-0.0038766346554357204,0.05471785031889362,1.0,1.0346037400577388,1.0337758473944234
2024-06-19,-0.023475870763368715,-0.023503418515639155,0.05509550454087728,1.0,1.0103155163648454,1.0094785810017528
2024-06-20,0.009507818002225478,0.009480382358677545,0.05487128709586633,1.0,1.0199214124192668,1.0190488239325446
2024-06-21,-0.014905872046707597,-0.014913462323649995,0.03414864926415023,0.4445433190450735,1.0047185943480479,1.0038512776908668
2024-06-24,-0.0054267702992759955,-0.005430928222962503,0.02297840209282552,0.3618984183244194,0.9992662173211097,0.9983994334551984
2024-06-25,0.008225740377323055,0.008222482569553793,0.01628527727063518,0.40009239205728026,1.0074859217926229,1.0066087553942362
2024-06-26,-0.0013479555999098068,-0.001350315344914199,0.011970596684785756,0.39425687232304,1.0061278755025123,1.0052495161455024
2024-06-27,-0.0017204252089700665,-0.001722277858331382,0.009037056986528444,0.41001165845852994,1.0043969077420503,1.0035181971617466
2024-06-28,0.02343926067581329,0.023437781603427185,0.006960808205529828,0.42497145228918626,1.027939228684597,1.0270384375018886
2024-07-01,0.017052133894451937,0.017027975118464597,0.14186067088242604,0.34059864283827535,1.0454677860474866,1.0445268224613775
2024-07-02,-0.0013569350775190885,-0.0013645499137103793,0.049126509705188004,0.31000924905873206,1.0440491541361825,1.0431015134759196
2024-07-03,-0.006306232059440716,-0.006311192111536194,0.03118796657969486,0.3180747345488785,1.037465137888737,1.036518299432539
2024-07-04,-0.004633692921277935,-0.004637072519703735,0.021258287883641036,0.3179558433207992,1.0326578430232294,1.0317118889100705
2024-07-05,-0.014360585466647417,-0.014362989648670844,0.01520095947001572,0.3163197728630706,1.0178282718106906,1.0168934217292445
2024-07-08,0.004326323921372353,0.004324635558386334,0.011245683283074265,0.30026863526567593,1.0222317266108742,1.021291115179944
2024-07-09,-0.005460441033039015,-0.005479358319025781,0.12991861896711032,0.2912174734793574,1.0166498905456138,1.0156950952118355
2024-07-10,0.0160023901190669,0.015994749713536056,0.049872481082192416,0.3063976511716863,1.0329187187086315,1.031940884045015
2024-07-11,0.001082781570726358,0.001078402156122167,0.031577784170541634,0.2773731418606989,1.0340371440613074,1.0330537313193597
2024-07-12,-0.006306300659266744,-0.006318539586505766,0.08827280785567504,0.2772977893493947,1.0275161949380074,1.026526340423031
2024-07-15,-0.0012341872941438053,-0.0012394059004334633,0.038195987361449524,0.27325416359967053,1.0262480475056879,1.0252540576197602
2024-07-16,0.0011043513473395447,0.001093724723436921,0.0777403188549422,0.2733877107566856,1.0273813859196552,1.026375403330383
2024-07-17,0.0057114119895382755,0.005706365693614251,0.03692233931805067,0.2733464898069124,1.033249184285025,1.0322322767207168
2024-07-18,-0.0028357386002749187,-0.002846710880656749,0.07968948268194087,0.2753758717602284,1.0303191596894454,1.0292938098672109
2024-07-19,-9.720232556188024e-05,-0.0001045007844859146,0.05316351687601914,0.27456644529574153,1.0302190102710527,1.0291862478566134
2024-07-22,-0.007421351453426387,-0.007426134089110798,0.033278266288135766,0.2874329836176461,1.0225733929218301,1.0215433727773615
2024-07-23,-0.0042637702526009446,-0.004274642568100265,0.08233308102047862,0.26410563930229053,1.018213374907989,1.0171766399909266
2024-07-24,0.0005539026652958231,0.0005469725412440836,0.05151947267144541,0.2690293084300328,1.0187773660101904,1.0177330076825966
2024-07-25,0.0025776098890153832,0.002573022729011558,0.03243266825915517,0.28287281004272125,1.0214033766235233,1.020351657843429
2024-07-26,0.0010405520224367759,0.0010374465426337262,0.021985824763102735,0.28249836760833286,1.0224661999727926,1.0214102181431293
2024-07-29,0.008153284182527384,0.008150776923986707,0.015661529710730884,0.32018054264003626,1.0308026574681997,1.0297355049790946
2024-07-30,0.0074596089189034554,0.007457562478440745,0.011554555431077876,0.3542222762124736,1.0384920421654789,1.037414821843745
2024-07-31,-0.0006817466455929052,-0.0006832518993260376,0.00874691320646974,0.3441794145205345,1.0377840536992575,1.0367060061963311
2024-08-01,-0.00161046203695566,-0.0016116478284234365,0.006751419130247141,0.35127176817211553,1.0361127418782168,1.0350352012127313
2024-08-02,-0.009483263892448813,-0.009484203291787003,0.005289740136758536,0.3551778778928394,1.026287011324657,1.025218716950274
2024-08-05,0.016895304700761313,0.01689449217733396,0.004193313325290479,0.3875328955034852,1.0436264430914208,1.0425392665438469
2024-08-06,-0.007552384303612767,-0.0075529732683935055,0.003355099298156694,0.35108634850960707,1.035744575123782,1.0346649953323905
2024-08-07,0.02645648607014716,0.026429710631165903,0.1535897397896102,0.3486618183992626,1.0631467370477747,1.0620108917592224
2024-08-08,-0.004480349635434638,-0.0044876900604960395,0.04840677299960988,0.30328090911824546,1.0583834679520292,1.0572449160361361
2024-08-09,-0.0017435563536086318,-0.001753014867257424,0.06322959745657855,0.29917994196586795,1.056538116731927,1.0553915499799924
2024-08-12,-0.00130742801724511,-0.001315757078204645,0.05429910340793928,0.3067844747623296,1.0551567691968242,1.0540029110778288
2024-08-13,-0.0009231220705531405,-0.000928316509477509,0.03385792400054566,0.30683741414770355,1.0541827306952851,1.0530244627744378
2024-08-14,0.004129619095589687,0.004116674665479916,0.08452690630812301,0.3062795191530106,1.0585361038302052,1.057359421902472
2024-08-15,-0.0036285467189001116,-0.0036343795401138513,0.037743132387379724,0.3090798693587155,1.054695156123815,1.053516576452963
2024-08-16,0.0026840923512080526,0.002680232451339096,0.025020230867428703,0.30854230637662566,1.057526055325223,1.056340245769196
2024-08-19,-0.0076258479244549725,-0.0076412403798192426,0.09985976817150834,0.3082814159518968,1.049461522451164,1.0482684960283961
2024-08-20,-0.0035865951653213926,-0.0035927146113336923,0.03959575243887167,0.3090960840684652,1.04569752882855,1.0445023664861142
2024-08-21,-0.008171937615976666,-0.008175992586522914,0.026053836123178145,0.3112762763286065,1.0371521538577821,1.035962522881118
2024-08-22,-0.0027711824241346207,-0.002773747781428794,0.01818568825114139,0.2821292500724782,1.034278016037858,1.033089024131633
2024-08-23,0.007062957264373935,0.007060979553806128,0.013222708546524423,0.29913849508946666,1.0415830774646149,1.0403836446082881
2024-08-26,-0.00845783931184269,-0.008473557684044428,0.12494171058993728,0.25161128541493705,1.0327735351654845,1.0315678937821635
2024-08-27,0.002921465643694004,0.002914704858435994,0.05018737062867823,0.2694217757702979,1.035790747566187,1.034574609733977
2024-08-28,0.0021105635504797826,0.0021059745988248587,0.03174184107096217,0.2891421228318197,1.0379768497639241,1.0367533975826657
2024-08-29,0.007123868872943636,0.007120738687394419,0.02158283106508939,0.2900625538676335,1.0453712607347934,1.0441358476101201
2024-08-30,-0.00199010528117875,-0.001992290814535988,0.01540677083069042,0.283710763437186,1.0432908618680126,1.0420556253517987
2024-09-02,0.0036538846134308283,0.0036364310657657755,0.11975586933723599,0.2914854655833708,1.0471029262955251,1.045844988800084
2024-09-03,-0.0005088163518227168,-0.0005153865293667302,0.041994753940428675,0.31290468106246794,1.0465701432045844,1.0453059743810507
2024-09-04,0.0013106072312618466,0.001306227772935947,0.027374282056103413,0.3199688172222251,1.047941785602291,1.046671382076003
2024-09-05,0.00616394281306523,0.006159416526190364,0.018987413877006254,0.476767073618977,1.0544012388401651,1.0531182670842525
2024-09-06,-0.0021289955226892064,-0.002132255873285271,0.01374422258688196,0.47443215874227695,1.0521564233235565,1.050872749473998
2024-09-09,-0.0043527642762199465,-0.004382136294130943,0.12367540898351188,0.47498557962984966,1.0475766344311184,1.0462676818580148
2024-09-10,-0.003147284698744412,-0.0031573126907871165,0.04246654678769793,0.47227725356796835,1.0442796125188112,1.042964287628124
2024-09-11,0.03543023020092059,0.035413403655378775,0.07144374519191737,0.4710432101962413,1.0812786795844809,1.0798992029440433
2024-09-12,-0.013595031486548101,-0.01360088619218675,0.0361604857251033,0.3238178647907082,1.0665786618897968,1.0652116167857681
2024-09-13,-0.013500925959884625,-0.013512204343194464,0.08067076563532039,0.2796151299919995,1.0521788623452297,1.0508182597510143
2024-09-18,0.007328986877181098,0.007323814792148984,0.03733489973634774,0.2770643590119602,1.0598902674198052,1.058514258065639
2024-09-19,-0.003609087913982896,-0.0036124942666688753,0.024790792675749976,0.2748078877938601,1.0560650302655124,1.0546903813771897
2024-09-20,-0.0022883024536120592,-0.002290601981853458,0.017410953678388824,0.26414730449293256,1.0536484340655818,1.0522745054993654
2024-09-23,0.005492335548169272,0.0054761681282219235,0.11524728266886887,0.2805692173029648,1.059435424815273,1.0580369376085215
2024-09-24,0.003859425925642661,0.0038523505784597875,0.05080762881251949,0.2785151501158165,1.0635242373603493,1.0621128668171496
2024-09-25,0.009619361548844556,0.009614842850004328,0.03206414638613936,0.28185368079421363,1.0737546615154776,1.072324915120564
2024-09-26,0.01691326851414308,0.016900749510707885,0.08746266439132616,0.286270799599289,1.0919153624240017,1.0904480099051077
2024-09-27,0.03761623915531593,0.03761127984126287,0.0380980586811388,0.2603447117642427,1.1329891118343063,1.131461155157997
2024-09-30,0.02852970789824091,0.028527450006295772,0.025219211709071016,0.17906126259495359,1.1653129602468264,1.1637388566958324
2024-10-08,-0.010560299700355503,-0.010564260001026783,0.09948815648146184,0.07961351001651014,1.1530069061419115,1.1514448168404
2024-10-09,0.0014083772016427745,0.0014062544083709798,0.051835778657668474,0.0819045580780778,1.1546307747818585,1.1530640411900777
2024-10-10,-0.0017598488663139419,-0.0017607176580930182,0.05874053477926289,0.02958065609518233,1.1525987991218474,1.1510338209718423
2024-10-11,0.0016572797484602348,0.0016558206444509838,0.05461396720946676,0.05343336453309994,1.1545089777697315,1.1529397265350687
2024-10-14,-0.00022486937030456855,-0.00022623868172460182,0.055224962158423235,0.04959030722755859,1.1542493640628895,1.1526788869712294
2024-10-15,0.00011980869506013965,0.00011839921203056174,0.05486212248606273,0.05138273787843241,1.154387653172972,1.1528153632431712
2024-10-16,3.639191892560003e-05,3.496426326777884e-05,0.054915947646123675,0.05199421002514436,1.154429663554855,1.1528556705830308
2024-10-17,0.0037709544134325477,0.0037685517574140475,0.05488400147992201,0.08755396668297344,1.1587829651896346,1.1572002668464512
2024-10-18,0.0023377192794506473,0.0023348045015678266,0.05488874129774832,0.10620676714043631,1.1614918744680576,1.1599021032386998
2024-10-21,0.0038490390636753795,0.003845797267828684,0.054885928272683265,0.11812848752742458,1.1659625020650266,1.164362851578284
2024-10-22,-0.0007031259972571486,-0.000706431084054022,0.05488634564426462,0.12043384408554751,1.1651426835179977,1.1635403094668113
2024-10-23,-0.002482639093430792,-0.0024858869748921584,0.054886097940312045,0.11834987668091099,1.162250054742471,1.1606478797667457
2024-10-24,0.002298525207544661,0.0022951660479218618,0.05488613469246373,0.12240467074685342,1.1649215157907669,1.1633117593739788
2024-10-25,0.004270282919978945,0.004268178850219322,0.03415617353991521,0.12320289666897319,1.1698960602427642,1.1682769820215502
2024-10-28,-0.004572652770463454,-0.004574074031660946,0.02298272834621809,0.12368080726368612,1.1645465317817407,1.1629331966162981
2024-10-29,0.0009532189159479148,0.0009522332055434549,0.01628798450027512,0.12103528271936236,1.1656565995643366,1.164040580221945
2024-10-30,0.0027075189436990012,0.0027067947878038137,0.01197239681812734,0.12097091437717723,1.1688126368895047,1.1671913991972818
2024-10-31,-0.0049809888466641,-0.00498151969770237,0.009038309428025373,0.11746688747436422,1.162990794181318,1.1613770122511917
2024-11-01,0.0009941173326412365,0.0009859514069737222,0.13584882464045697,0.12022077760520256,1.164146943487516,1.1625220735504476
2024-11-04,0.007856837594061165,0.007853794497577888,0.043929887815093105,0.1385433305036633,1.17329345695812,1.171652283015011
2024-11-05,0.01296132858148687,0.012955208152960578,0.06936480917318033,0.17647070897321543,1.1885008989762629,1.1868312822243616
2024-11-06,0.010662164760932917,0.01065598697077286,0.05387238140538489,0.22934906528700316,1.2011728913796647,1.1994781409042503
2024-11-07,-0.006908709629102577,-0.0069149646714979605,0.05615322901035352,0.22278478034556212,1.1928743366587728,1.1911837919356634
2024-11-08,0.0030794154804413628,0.0030752709216869518,0.0343095816557788,0.2415977435104065,1.1965476923573013,1.194847004813388
2024-11-11,-0.004236799687367634,-0.004239612733098584,0.023070884968802274,0.24386110326973293,1.1914781594684014,1.1897813162376765
2024-11-12,0.0006310007438907494,0.0006290389745795297,0.016343128671208323,0.2400726752737113,1.1922299830733556,1.1905297350568165
2024-11-13,-0.012972893744108014,-0.012985769853215784,0.11762164315383425,0.21894115338842166,1.1767633101844053,1.1750697899139588
2024-11-14,-0.005245972491407504,-0.005249271551344608,0.050654865579634306,0.130256388970869,1.1705900422302804,1.168901529494919
2024-11-15,-0.0024940345702387755,-0.0024964546037862566,0.06026717484354202,0.08031017062816612,1.1676705501973808,1.1659834198902386
2024-11-18,0.0036604090699042936,0.003657065286733822,0.05450663663856825,0.12269269860270335,1.1719447020699836,1.1702474973800263
2024-11-19,0.0052307850879068545,0.005227903217306758,0.033963474597144966,0.16970410915134232,1.1780748929414226,1.1763654380366246
2024-11-20,0.0009361631982478775,0.0009341571500143345,0.022871860909215502,0.17541626730814727,1.1791777633009741,1.1774643482215963
2024-11-21,-0.004093407038369936,-0.00409905466723546,0.0888431775149374,0.1271370300679311,1.1743509087451887,1.172637857489515
2024-11-22,0.0036299702584691616,0.003626351942418967,0.04564068052851197,0.15855662134283485,1.17861376761694,1.1768902550617761
2024-11-25,0.0007877933435443801,0.0007821772340687193,0.06698148863631623,0.16769139026318447,1.1795422716976782,1.1778107918262828
2024-11-26,0.0029758668324292676,0.0029723570792786628,0.03562042779758734,0.19706406506678079,1.1830524324214717,1.1813116660714182
2024-11-27,0.006601649493507284,0.006593046697887905,0.08097826295805272,0.21247172525383734,1.1908625299127595,1.1891001090505868
2024-11-28,0.002869198166183627,0.0028635935911620865,0.053183716669291115,0.21076281886770093,1.1942793504997622,1.1925052085021142
2024-11-29,0.031972061177947875,0.03196575461471802,0.057021797432588284,0.2211983316489157,1.2324629229575006,1.230624537373866
2024-12-02,-0.0033671055858096118,-0.003369935479606693,0.03441473895629782,0.1644582456763609,1.228313090165307,1.2264774120832953
2024-12-03,-0.008910448382643692,-0.008917244536347062,0.08167129705207765,0.16642698104903242,1.2173682697776635,1.2155406130814426
2024-12-04,0.0007603800408168003,0.0007571892465927315,0.037965376484130425,0.1680896922174613,1.2182939323123263,1.2164610073624647
2024-12-05,0.0032653615927771707,0.0032586284945697315,0.07809069214917039,0.1724430408320121,1.2222721025276124,1.220425001863589
2024-12-06,-0.0030775903707784312,-0.0030808171553293336,0.036964724271600885,0.17458723766980389,1.2185104496744024,1.2166650955810547
2024-12-09,0.0009756272910167743,0.0009734919588728923,0.024582210149881364,0.17372987464208547,1.2196992617234939,1.2178495092682442
2024-12-10,0.004381696678671703,0.00437403330803533,0.08771001350755402,0.17474334639596487,1.225043613927566,1.223176423585958
2024-12-11,0.0025580493472116715,0.002554404189767229,0.04197005253275579,0.1737027820776682,1.2281773359444792,1.2263009105671903
2024-12-12,-0.003940129344220887,-0.003942661552984943,0.027360786710164037,0.18509765752570373,1.2233381583832175,1.2214660211147066
2024-12-13,0.0023067890364189634,0.002304989019166483,0.018979261541456113,0.1896825383378249,1.226160141434809,1.2242814868806609
2024-12-16,-0.005553261100271587,-0.005564189324662223,0.11186695643735257,0.1953789526177999,1.2193509540186755,1.217469352900978
2024-12-17,-0.0025445459465263482,-0.0025484793439542416,0.041044316670172665,0.19166587469353336,1.2162482594912343,1.2143666574032126
2024-12-18,-0.005777476207754157,-0.005779355881692551,0.02685352454317133,0.13999457951028588,1.2092214141093012,1.207348400319218
2024-12-19,0.003088255826238768,0.003086749827873501,0.018672214346646773,0.1613090271254068,1.212955799186637,1.2110751827860868
2024-12-20,-0.003930283978962599,-0.003930609349986987,0.013539650854097265,0.04806195195050112,1.2081885384419042,1.2063149193490905
2024-12-23,-0.0003513140037515183,-0.0003514609759108139,0.010119338435102834,0.029047780195940003,1.2077640848891775,1.2058909467302803
2024-12-24,-0.0,-0.0,0.007735253015425672,0.0,1.2077640848891775,1.2058909467302803
2024-12-25,0.0,0.0,0.006015215148570646,0.0,1.2077640848891775,1.2058909467302803
2024-12-26,0.006727796760693812,0.00672760383240131,0.00474038263416296,0.08139777203323606,1.2158896761871771,1.214003703284961
2024-12-27,-0.0012577910527263984,-0.0012578637843481913,0.0037751012354611257,0.038532276225905764,1.2143603410313666,1.2124766519925343
2024-12-30,-0.0003644512058523643,-0.00036451116828238155,0.003031557293199441,0.03955883014434528,1.2139177659407383,1.2120346907116013
2024-12-31,-0.00022350351192023047,-0.00022351812385853638,0.0024508072440464768,0.011924184034814905,1.213646451056868,1.211763778991482
2025-01-02,-0.0,-0.0,0.0019920511443094063,0.0,1.213646451056868,1.211763778991482
2025-01-03,0.0,0.0,0.10633422740335899,0.0,1.213646451056868,1.211763778991482
2025-01-06,0.0,0.0,0.029269038457080454,0.0,1.213646451056868,1.211763778991482
2025-01-07,-0.0,-0.0,0.08473885911411017,0.0,1.213646451056868,1.211763778991482
2025-01-08,0.0,0.0,0.03995560241651372,0.0,1.213646451056868,1.211763778991482
2025-01-09,-0.0,-0.0,0.07510277216380995,0.0,1.213646451056868,1.211763778991482
2025-01-10,0.0,0.0,0.03660324306846002,0.0,1.213646451056868,1.211763778991482
2025-01-13,0.0001360727756175329,0.0001360399219172641,0.024378033012585745,0.0026953528409667965,1.2138115952980817,1.211928627241358
2025-01-14,-0.0,-0.0,0.017156060090693565,0.0,1.2138115952980817,1.211928627241358
2025-01-15,3.609068845308086e-05,3.6051952921447375e-05,0.012547162639768475,0.0061743890225376815,1.2138554025942083,1.2119723196351715
2025-01-16,-0.0,-0.0,0.12660996919582024,0.0,1.2138554025942083,1.2119723196351715
2025-01-17,1.147536008311882e-06,1.1259391413132615e-06,0.05008155449057991,0.0008624679173120625,1.2138567955369917,1.2119736842422444
2025-01-20,-0.0,-0.0,0.06101555017134877,0.0,1.2138567955369917,1.2119736842422444
2025-01-21,-0.0,-0.0,0.05445411696199973,0.0,1.2138567955369917,1.2119736842422444
2025-01-22,-0.0,-0.0,0.03393677444302576,0.0,1.2138567955369917,1.2119736842422444
2025-01-23,-0.0,-0.0,0.08439968559088024,0.0,1.2138567955369917,1.2119736842422444
2025-01-24,-0.0,-0.0,0.052843919510489945,0.0,1.2138567955369917,1.2119736842422444
2025-01-27,0.0,0.0,0.03311448176728682,0.0,1.2138567955369917,1.2119736842422444
2025-02-05,0.0003203021189137305,0.0003194926766631271,0.08573388015328026,0.01888266923545721,1.21424559644066,1.2123609009586682
2025-02-06,0.0005409657652014347,0.000540090663148648,0.03788906330587524,0.04619285759175906,1.2149024617388808,1.2130156857616425
2025-02-07,0.0016301030981866322,0.0016289688784213577,0.02510209933494667,0.09036851859598281,1.216882878005756,1.2149916505627854
2025-02-10,-0.0009805447466066481,-0.0009811539956167596,0.01760263366599979,0.0692224835978259,1.2156896698924917,1.2137995566501947
2025-02-11,0.0005492502707084685,0.0005486976699034709,0.012840974065653293,0.08606836244232371,1.2163573877727778,1.2144655656386585
2025-02-12,0.0001865279396331108,0.0001860716624243574,0.009639706284813782,0.09466620564408443,1.2165842724101765,1.2146915432654142
2025-02-13,0.0006599880181044704,0.0006595694512794237,0.007393310337534251,0.11322852847704959,1.2173872034529816,1.2154927167000795
2025-02-14,0.005276926874158497,0.005263132886943001,0.14057041105490342,0.19625733626271663,1.2238112667031393,1.2218900163911834
2025-02-17,-0.0030661320781097657,-0.0030683495876863273,0.04920646098882661,0.0901308296512161,1.2200588997207487,1.2181408306631916
2025-02-18,0.0018429076054411666,0.0018410131775431198,0.03122982522533399,0.12132170989609764,1.2223073555461301,1.2203834439845458
2025-02-19,0.0017158802743903316,0.0017139754856377869,0.02128286019796495,0.17899744064724787,1.2244046886267541,1.2224751512906136
2025-02-20,0.0025051864077492297,0.0025035280372159843,0.015216562496395525,0.21796914166895287,1.2274720506102863,1.2255356521066694
2025-02-21,0.003259616081060811,0.003258155081815442,0.011256170681240879,0.2595908123184492,1.2314731382455082,1.2295286373195267
2025-02-24,-0.00442779584890757,-0.004428511228412273,0.008537974867398171,0.16757592188153256,1.2260204265959436,1.2240836559435027
2025-02-25,-8.900072776072101e-05,-9.940676071223568e-05,0.13725533163460948,0.15163029118922383,1.225911309885727,1.2239619737524245
2025-02-26,0.0022339169936496043,0.0022295595278745074,0.04409875761717838,0.19762306289551798,1.228649893993588,1.2266908698327603
2025-02-27,-0.002362763994579534,-0.0023635459598246988,0.02851630735949559,0.05484337332366388,1.2257468842621158,1.2237915295834132
2025-02-28,0.0006251085151698661,0.000624423597135081,0.019674251833615014,0.06962582776487929,1.2265131090769108,1.224555693892459
2025-03-03,0.0012716339220134932,0.0012659642088044224,0.11040706102995584,0.1027056269079131,1.2280727847522073,1.2261059375726147
2025-03-04,-4.466277998909026e-05,-4.725895628350813e-05,0.051120767175301896,0.10157031820415133,1.2280179356076113,1.226047993085712
2025-03-05,0.0008432895039947477,0.0008395239081783248,0.05966250478566182,0.12622989363088077,1.2290535102434264,1.2270772896884816
2025-03-06,-0.0013867902624630833,-0.0013883852371727248,0.05454911691038769,0.05847847957875157,1.2273490708033747,1.2253736336946082
2025-03-07,0.00037088810078269235,0.0003689356547986559,0.05530584904609731,0.07060540675938443,1.2278042799692424,1.2258257177185283
2025-03-10,0.00048727970022680766,0.00048577575676396527,0.034206988841843866,0.08793194103087298,1.228402564070723,1.2264211941342138
2025-03-11,-0.0006184177832271163,-0.0006208712944785688,0.08396484748826516,0.05844139124519647,1.22764289808014,1.2256597444198358
2025-03-12,-0.00010298303133911017,-0.00010308821355049283,0.03767517096283993,0.005583635518808184,1.2275164716930937,1.2255333933463628
2025-03-13,0.01147302827319637,0.011470785593843784,0.024982077254067536,0.1795430643960123,1.2415998028786428,1.2395912241395348
2025-03-14,-0.0003877308341293572,-0.0003889102790472361,0.017528789806267736,0.13457231570626813,1.2411183963514179,1.2391091343706502
2025-03-17,-0.0009829679433364133,-0.0009837335545037134,0.012792476873073597,0.11969709617561328,1.2398984167539193,1.2378901811374776
